,Timestamp,Event Type,Parameter
588,2019-07-03 11:15:22.000,82,VC 17/36
589,2019-07-03 11:15:24.000,81,VC 17/36
590,2019-07-03 11:16:13.600,82,VC 17/36
593,2019-07-03 11:16:56.900,81,VC 17/36
594,2019-07-03 11:17:25.300,82,VC 17/36
595,2019-07-03 11:17:29.800,81,VC 17/36
596,2019-07-03 11:19:45.700,82,VC 17/36
597,2019-07-03 11:19:55.800,81,VC 17/36
598,2019-07-03 11:24:27.900,82,VC 17/36
599,2019-07-03 11:24:29.800,81,VC 17/36
600,2019-07-03 11:27:19.300,82,VC 17/36
603,2019-07-03 11:27:33.100,81,VC 17/36
604,2019-07-03 11:28:38.400,82,VC 17/36
605,2019-07-03 11:28:42.600,81,VC 17/36
606,2019-07-03 11:29:57.600,82,VC 17/36
609,2019-07-03 11:29:59.900,81,VC 17/36
610,2019-07-03 11:30:29.900,82,VC 17/36
613,2019-07-03 11:30:33.300,81,VC 17/36
614,2019-07-03 11:31:44.600,82,VC 17/36
617,2019-07-03 11:31:46.600,81,VC 17/36
618,2019-07-03 11:33:56.900,82,VC 17/36
619,2019-07-03 11:34:06.600,81,VC 17/36
620,2019-07-03 11:35:30.000,82,VC 17/36
621,2019-07-03 11:35:32.600,81,VC 17/36
622,2019-07-03 11:35:42.200,82,VC 17/36
623,2019-07-03 11:35:44.200,81,VC 17/36
624,2019-07-03 11:35:51.000,82,VC 17/36
625,2019-07-03 11:35:53.800,81,VC 17/36
626,2019-07-03 11:37:46.600,82,VC 17/36
629,2019-07-03 11:37:48.600,81,VC 17/36
630,2019-07-03 11:38:22.600,82,VC 17/36
631,2019-07-03 11:38:27.100,81,VC 17/36
632,2019-07-03 11:39:16.900,82,VC 17/36
635,2019-07-03 11:39:18.600,81,VC 17/36
636,2019-07-03 11:39:55.600,82,VC 17/36
637,2019-07-03 11:40:14.100,81,VC 17/36
638,2019-07-03 11:42:02.600,82,VC 17/36
639,2019-07-03 11:42:05.600,81,VC 17/36
640,2019-07-03 11:42:06.700,82,VC 17/36
641,2019-07-03 11:42:29.200,81,VC 17/36
642,2019-07-03 11:42:57.000,82,VC 17/36
643,2019-07-03 11:42:59.400,81,VC 17/36
644,2019-07-03 11:42:59.500,82,VC 17/36
645,2019-07-03 11:42:59.600,81,VC 17/36
646,2019-07-03 11:43:29.000,82,VC 17/36
647,2019-07-03 11:43:31.900,81,VC 17/36
648,2019-07-03 11:43:44.200,82,VC 17/36
649,2019-07-03 11:43:47.000,81,VC 17/36
650,2019-07-03 11:43:47.500,82,VC 17/36
651,2019-07-03 11:43:50.400,81,VC 17/36
652,2019-07-03 11:44:47.200,82,VC 17/36
655,2019-07-03 11:44:52.200,81,VC 17/36
656,2019-07-03 11:45:25.500,82,VC 17/36
657,2019-07-03 11:45:28.400,81,VC 17/36
658,2019-07-03 11:46:17.800,82,VC 17/36
659,2019-07-03 11:46:19.400,81,VC 17/36
660,2019-07-03 11:46:19.500,82,VC 17/36
661,2019-07-03 11:46:19.600,81,VC 17/36
662,2019-07-03 11:46:26.600,82,VC 17/36
663,2019-07-03 11:46:29.200,81,VC 17/36
664,2019-07-03 11:47:20.700,82,VC 17/36
665,2019-07-03 11:47:23.900,81,VC 17/36
666,2019-07-03 11:48:25.000,82,VC 17/36
667,2019-07-03 11:48:27.000,81,VC 17/36
668,2019-07-03 11:50:03.600,82,VC 17/36
669,2019-07-03 11:50:05.800,81,VC 17/36
670,2019-07-03 11:52:41.400,82,VC 17/36
673,2019-07-03 11:52:43.500,81,VC 17/36
674,2019-07-03 11:52:57.400,82,VC 17/36
675,2019-07-03 11:53:00.300,81,VC 17/36
676,2019-07-03 11:53:08.800,82,VC 17/36
681,2019-07-03 11:53:39.800,81,VC 17/36
682,2019-07-03 11:54:12.500,82,VC 17/36
683,2019-07-03 11:54:14.500,81,VC 17/36
684,2019-07-03 11:54:14.600,82,VC 17/36
685,2019-07-03 11:54:15.400,81,VC 17/36
686,2019-07-03 11:54:57.200,82,VC 17/36
687,2019-07-03 11:55:05.300,81,VC 17/36
688,2019-07-03 11:55:17.100,82,VC 17/36
689,2019-07-03 11:55:18.400,81,VC 17/36
690,2019-07-03 11:55:18.500,82,VC 17/36
691,2019-07-03 11:55:18.600,81,VC 17/36
692,2019-07-03 11:56:35.700,82,VC 17/36
693,2019-07-03 11:56:38.000,81,VC 17/36
694,2019-07-03 11:56:58.600,82,VC 17/36
695,2019-07-03 11:57:01.400,81,VC 17/36
696,2019-07-03 11:57:01.500,82,VC 17/36
697,2019-07-03 11:57:01.600,81,VC 17/36
698,2019-07-03 11:58:23.600,82,VC 17/36
703,2019-07-03 11:58:43.100,81,VC 17/36
704,2019-07-03 11:58:50.400,82,VC 17/36
705,2019-07-03 11:58:52.400,81,VC 17/36
706,2019-07-03 11:58:52.500,82,VC 17/36
707,2019-07-03 11:58:52.600,81,VC 17/36
708,2019-07-03 11:59:12.600,82,VC 17/36
711,2019-07-03 11:59:14.200,81,VC 17/36
712,2019-07-03 12:00:22.100,82,VC 17/36
715,2019-07-03 12:00:24.600,81,VC 17/36
716,2019-07-03 12:01:10.100,82,VC 17/36
717,2019-07-03 12:01:11.900,81,VC 17/36
718,2019-07-03 12:01:19.100,82,VC 17/36
721,2019-07-03 12:01:21.200,81,VC 17/36
722,2019-07-03 12:01:21.800,82,VC 17/36
725,2019-07-03 12:01:23.800,81,VC 17/36
726,2019-07-03 12:03:06.700,82,VC 17/36
729,2019-07-03 12:03:08.900,81,VC 17/36
730,2019-07-03 12:03:19.900,82,VC 17/36
733,2019-07-03 12:03:22.200,81,VC 17/36
734,2019-07-03 12:03:41.400,82,VC 17/36
737,2019-07-03 12:03:44.300,81,VC 17/36
738,2019-07-03 12:04:44.600,82,VC 17/36
741,2019-07-03 12:04:46.600,81,VC 17/36
742,2019-07-03 12:05:12.900,82,VC 17/36
745,2019-07-03 12:05:15.700,81,VC 17/36
746,2019-07-03 12:05:21.400,82,VC 17/36
747,2019-07-03 12:05:23.800,81,VC 17/36
748,2019-07-03 12:07:08.800,82,VC 17/36
751,2019-07-03 12:07:10.600,81,VC 17/36
752,2019-07-03 12:07:53.800,82,VC 17/36
753,2019-07-03 12:08:11.100,81,VC 17/36
754,2019-07-03 12:08:31.600,82,VC 17/36
755,2019-07-03 12:08:33.800,81,VC 17/36
756,2019-07-03 12:08:53.900,82,VC 17/36
757,2019-07-03 12:08:59.000,81,VC 17/36
758,2019-07-03 12:09:46.600,82,VC 17/36
761,2019-07-03 12:09:49.600,81,VC 17/36
762,2019-07-03 12:10:22.400,82,VC 17/36
765,2019-07-03 12:10:24.600,81,VC 17/36
766,2019-07-03 12:10:43.100,82,VC 17/36
767,2019-07-03 12:10:51.000,81,VC 17/36
768,2019-07-03 12:10:53.700,82,VC 17/36
769,2019-07-03 12:10:57.100,81,VC 17/36
770,2019-07-03 12:10:57.500,82,VC 17/36
771,2019-07-03 12:11:06.100,81,VC 17/36
772,2019-07-03 12:12:28.600,82,VC 17/36
773,2019-07-03 12:12:32.800,81,VC 17/36
774,2019-07-03 12:13:09.900,82,VC 17/36
777,2019-07-03 12:13:31.600,81,VC 17/36
778,2019-07-03 12:14:06.700,82,VC 17/36
781,2019-07-03 12:14:08.300,81,VC 17/36
782,2019-07-03 12:15:34.000,82,VC 17/36
783,2019-07-03 12:15:38.200,81,VC 17/36
784,2019-07-03 12:16:44.900,82,VC 17/36
787,2019-07-03 12:16:47.600,81,VC 17/36
788,2019-07-03 12:17:18.300,82,VC 17/36
789,2019-07-03 12:17:22.300,81,VC 17/36
790,2019-07-03 12:18:39.000,82,VC 17/36
791,2019-07-03 12:18:42.300,81,VC 17/36
792,2019-07-03 12:19:38.400,82,VC 17/36
793,2019-07-03 12:19:40.300,81,VC 17/36
794,2019-07-03 12:20:41.600,82,VC 17/36
795,2019-07-03 12:20:44.700,81,VC 17/36
796,2019-07-03 12:21:21.800,82,VC 17/36
799,2019-07-03 12:21:23.600,81,VC 17/36
800,2019-07-03 12:21:28.900,82,VC 17/36
803,2019-07-03 12:21:30.600,81,VC 17/36
804,2019-07-03 12:23:01.600,82,VC 17/36
805,2019-07-03 12:23:03.600,81,VC 17/36
806,2019-07-03 12:24:05.400,82,VC 17/36
807,2019-07-03 12:24:08.600,81,VC 17/36
808,2019-07-03 12:24:20.200,82,VC 17/36
809,2019-07-03 12:24:22.400,81,VC 17/36
810,2019-07-03 12:24:22.500,82,VC 17/36
811,2019-07-03 12:24:22.600,81,VC 17/36
812,2019-07-03 12:25:41.700,82,VC 17/36
813,2019-07-03 12:25:45.100,81,VC 17/36
814,2019-07-03 12:26:27.800,82,VC 17/36
817,2019-07-03 12:26:30.600,81,VC 17/36
818,2019-07-03 12:27:01.300,82,VC 17/36
821,2019-07-03 12:27:03.000,81,VC 17/36
822,2019-07-03 12:27:39.500,82,VC 17/36
823,2019-07-03 12:27:45.100,81,VC 17/36
824,2019-07-03 12:28:00.000,82,VC 17/36
825,2019-07-03 12:28:02.900,81,VC 17/36
826,2019-07-03 12:28:36.900,82,VC 17/36
827,2019-07-03 12:28:38.700,81,VC 17/36
828,2019-07-03 12:28:52.300,82,VC 17/36
829,2019-07-03 12:28:54.700,81,VC 17/36
830,2019-07-03 12:29:30.600,82,VC 17/36
831,2019-07-03 12:29:38.700,81,VC 17/36
832,2019-07-03 12:30:53.100,82,VC 17/36
833,2019-07-03 12:30:56.200,81,VC 17/36
834,2019-07-03 12:32:07.600,82,VC 17/36
837,2019-07-03 12:32:09.600,81,VC 17/36
838,2019-07-03 12:34:04.100,82,VC 17/36
839,2019-07-03 12:34:06.000,81,VC 17/36
840,2019-07-03 12:35:42.000,82,VC 17/36
843,2019-07-03 12:35:43.800,81,VC 17/36
844,2019-07-03 12:37:15.600,82,VC 17/36
845,2019-07-03 12:37:19.600,81,VC 17/36
846,2019-07-03 12:37:24.300,82,VC 17/36
847,2019-07-03 12:37:31.300,81,VC 17/36
848,2019-07-03 12:37:59.600,82,VC 17/36
851,2019-07-03 12:38:01.300,81,VC 17/36
852,2019-07-03 12:38:22.600,82,VC 17/36
853,2019-07-03 12:38:25.600,81,VC 17/36
854,2019-07-03 12:40:53.100,82,VC 17/36
855,2019-07-03 12:41:11.900,81,VC 17/36
856,2019-07-03 12:41:29.900,82,VC 17/36
857,2019-07-03 12:41:31.800,81,VC 17/36
858,2019-07-03 12:42:15.600,82,VC 17/36
861,2019-07-03 12:42:21.000,81,VC 17/36
862,2019-07-03 12:43:06.900,82,VC 17/36
863,2019-07-03 12:43:09.000,81,VC 17/36
864,2019-07-03 12:43:26.200,82,VC 17/36
865,2019-07-03 12:43:27.900,81,VC 17/36
866,2019-07-03 12:44:24.900,82,VC 17/36
867,2019-07-03 12:44:29.900,81,VC 17/36
868,2019-07-03 12:45:27.800,82,VC 17/36
869,2019-07-03 12:45:30.800,81,VC 17/36
870,2019-07-03 12:45:37.400,82,VC 17/36
871,2019-07-03 12:45:41.600,81,VC 17/36
872,2019-07-03 12:46:10.600,82,VC 17/36
873,2019-07-03 12:46:41.900,81,VC 17/36
874,2019-07-03 12:49:29.300,82,VC 17/36
875,2019-07-03 12:49:33.000,81,VC 17/36
876,2019-07-03 12:49:36.900,82,VC 17/36
877,2019-07-03 12:49:40.900,81,VC 17/36
878,2019-07-03 12:49:45.800,82,VC 17/36
879,2019-07-03 12:49:50.600,81,VC 17/36
880,2019-07-03 12:50:01.100,82,VC 17/36
881,2019-07-03 12:50:23.700,81,VC 17/36
882,2019-07-03 12:51:09.100,82,VC 17/36
883,2019-07-03 12:51:11.000,81,VC 17/36
884,2019-07-03 12:51:11.100,82,VC 17/36
885,2019-07-03 12:51:13.600,81,VC 17/36
886,2019-07-03 12:51:48.400,82,VC 17/36
887,2019-07-03 12:51:51.100,81,VC 17/36
888,2019-07-03 12:52:39.600,82,VC 17/36
889,2019-07-03 12:52:41.200,81,VC 17/36
890,2019-07-03 12:55:56.800,82,VC 17/36
891,2019-07-03 12:55:58.300,81,VC 17/36
892,2019-07-03 12:57:05.400,82,VC 17/36
895,2019-07-03 12:57:09.200,81,VC 17/36
896,2019-07-03 12:57:24.200,82,VC 17/36
897,2019-07-03 12:57:38.300,81,VC 17/36
898,2019-07-03 12:59:14.100,82,VC 17/36
899,2019-07-03 12:59:16.200,81,VC 17/36
900,2019-07-03 12:59:24.700,82,VC 17/36
901,2019-07-03 12:59:26.800,81,VC 17/36
902,2019-07-03 13:00:16.400,82,VC 17/36
903,2019-07-03 13:00:19.800,81,VC 17/36
904,2019-07-03 13:01:10.300,82,VC 17/36
905,2019-07-03 13:01:21.900,81,VC 17/36
906,2019-07-03 13:04:03.400,82,VC 17/36
907,2019-07-03 13:04:08.600,81,VC 17/36
908,2019-07-03 13:05:25.400,82,VC 17/36
909,2019-07-03 13:05:27.200,81,VC 17/36
910,2019-07-03 13:06:45.900,82,VC 17/36
911,2019-07-03 13:06:47.800,81,VC 17/36
912,2019-07-03 13:08:15.200,82,VC 17/36
913,2019-07-03 13:08:27.500,81,VC 17/36
914,2019-07-03 13:08:46.700,82,VC 17/36
915,2019-07-03 13:08:49.000,81,VC 17/36
916,2019-07-03 13:09:00.700,82,VC 17/36
919,2019-07-03 13:09:02.600,81,VC 17/36
920,2019-07-03 13:11:37.600,82,VC 17/36
921,2019-07-03 13:11:40.200,81,VC 17/36
922,2019-07-03 13:12:36.000,82,VC 17/36
925,2019-07-03 13:12:37.600,81,VC 17/36
926,2019-07-03 13:13:34.700,82,VC 17/36
929,2019-07-03 13:13:38.700,81,VC 17/36
930,2019-07-03 13:13:53.900,82,VC 17/36
931,2019-07-03 13:13:57.400,81,VC 17/36
932,2019-07-03 13:15:26.900,82,VC 17/36
933,2019-07-03 13:15:30.500,81,VC 17/36
934,2019-07-03 13:15:32.800,82,VC 17/36
935,2019-07-03 13:15:34.600,81,VC 17/36
936,2019-07-03 13:15:55.900,82,VC 17/36
937,2019-07-03 13:15:57.500,81,VC 17/36
938,2019-07-03 13:17:28.000,82,VC 17/36
945,2019-07-03 13:17:55.600,81,VC 17/36
946,2019-07-03 13:17:59.000,82,VC 17/36
949,2019-07-03 13:18:00.600,81,VC 17/36
950,2019-07-03 13:18:01.400,82,VC 17/36
951,2019-07-03 13:18:03.400,81,VC 17/36
952,2019-07-03 13:18:09.200,82,VC 17/36
953,2019-07-03 13:18:11.200,81,VC 17/36
954,2019-07-03 13:18:17.100,82,VC 17/36
957,2019-07-03 13:18:19.200,81,VC 17/36
958,2019-07-03 13:19:23.400,82,VC 17/36
959,2019-07-03 13:19:26.800,81,VC 17/36
960,2019-07-03 13:20:28.000,82,VC 17/36
961,2019-07-03 13:20:34.700,81,VC 17/36
962,2019-07-03 13:21:52.800,82,VC 17/36
963,2019-07-03 13:21:54.700,81,VC 17/36
964,2019-07-03 13:22:59.600,82,VC 17/36
965,2019-07-03 13:23:08.900,81,VC 17/36
966,2019-07-03 13:25:03.800,82,VC 17/36
969,2019-07-03 13:25:18.300,81,VC 17/36
970,2019-07-03 13:25:30.400,82,VC 17/36
971,2019-07-03 13:25:32.900,81,VC 17/36
972,2019-07-03 13:25:38.600,82,VC 17/36
973,2019-07-03 13:25:40.700,81,VC 17/36
974,2019-07-03 13:25:42.000,82,VC 17/36
975,2019-07-03 13:25:44.200,81,VC 17/36
976,2019-07-03 13:26:03.600,82,VC 17/36
977,2019-07-03 13:26:07.000,81,VC 17/36
978,2019-07-03 13:26:15.800,82,VC 17/36
979,2019-07-03 13:26:17.700,81,VC 17/36
980,2019-07-03 13:26:51.600,82,VC 17/36
981,2019-07-03 13:26:55.900,81,VC 17/36
982,2019-07-03 13:27:33.900,82,VC 17/36
983,2019-07-03 13:27:36.700,81,VC 17/36
984,2019-07-03 13:28:00.800,82,VC 17/36
987,2019-07-03 13:28:04.600,81,VC 17/36
988,2019-07-03 13:28:49.100,82,VC 17/36
989,2019-07-03 13:28:52.600,81,VC 17/36
990,2019-07-03 13:30:45.600,82,VC 17/36
991,2019-07-03 13:30:48.100,81,VC 17/36
992,2019-07-03 13:31:07.000,82,VC 17/36
993,2019-07-03 13:31:09.100,81,VC 17/36
994,2019-07-03 13:31:43.300,82,VC 17/36
995,2019-07-03 13:31:46.400,81,VC 17/36
996,2019-07-03 13:32:43.600,82,VC 17/36
999,2019-07-03 13:32:46.000,81,VC 17/36
1000,2019-07-03 13:34:47.300,82,VC 17/36
1001,2019-07-03 13:34:49.300,81,VC 17/36
1002,2019-07-03 13:36:38.400,82,VC 17/36
1005,2019-07-03 13:36:42.700,81,VC 17/36
1006,2019-07-03 13:38:51.400,82,VC 17/36
1009,2019-07-03 13:38:54.600,81,VC 17/36
1010,2019-07-03 13:38:59.100,82,VC 17/36
1013,2019-07-03 13:39:01.700,81,VC 17/36
1014,2019-07-03 13:39:06.200,82,VC 17/36
1015,2019-07-03 13:39:09.200,81,VC 17/36
1016,2019-07-03 13:39:29.400,82,VC 17/36
1017,2019-07-03 13:39:32.200,81,VC 17/36
1018,2019-07-03 13:40:49.400,82,VC 17/36
1019,2019-07-03 13:40:53.800,81,VC 17/36
1020,2019-07-03 13:41:15.400,82,VC 17/36
1023,2019-07-03 13:41:17.400,81,VC 17/36
1024,2019-07-03 13:41:17.500,82,VC 17/36
1025,2019-07-03 13:41:17.600,81,VC 17/36
1026,2019-07-03 13:41:57.200,82,VC 17/36
1027,2019-07-03 13:41:59.400,81,VC 17/36
1028,2019-07-03 13:41:59.500,82,VC 17/36
1029,2019-07-03 13:41:59.600,81,VC 17/36
1030,2019-07-03 13:42:31.200,82,VC 17/36
1033,2019-07-03 13:42:33.100,81,VC 17/36
1034,2019-07-03 13:43:21.200,82,VC 17/36
1035,2019-07-03 13:43:24.100,81,VC 17/36
1036,2019-07-03 13:44:26.300,82,VC 17/36
1037,2019-07-03 13:44:29.000,81,VC 17/36
1038,2019-07-03 13:45:04.900,82,VC 17/36
1039,2019-07-03 13:45:08.400,81,VC 17/36
1040,2019-07-03 13:45:08.500,82,VC 17/36
1041,2019-07-03 13:45:08.600,81,VC 17/36
1042,2019-07-03 13:45:49.000,82,VC 17/36
1043,2019-07-03 13:45:51.300,81,VC 17/36
1044,2019-07-03 13:46:50.500,82,VC 17/36
1047,2019-07-03 13:46:53.600,81,VC 17/36
1048,2019-07-03 13:47:07.600,82,VC 17/36
1051,2019-07-03 13:47:17.600,81,VC 17/36
1052,2019-07-03 13:47:17.700,82,VC 17/36
1053,2019-07-03 13:47:21.600,81,VC 17/36
1054,2019-07-03 13:48:27.300,82,VC 17/36
1057,2019-07-03 13:48:50.100,81,VC 17/36
1058,2019-07-03 13:48:53.500,82,VC 17/36
1059,2019-07-03 13:48:55.400,81,VC 17/36
1060,2019-07-03 13:50:46.400,82,VC 17/36
1061,2019-07-03 13:50:48.600,81,VC 17/36
1062,2019-07-03 13:50:58.300,82,VC 17/36
1063,2019-07-03 13:51:00.800,81,VC 17/36
1064,2019-07-03 13:52:11.100,82,VC 17/36
1065,2019-07-03 13:52:14.200,81,VC 17/36
1066,2019-07-03 13:53:18.300,82,VC 17/36
1067,2019-07-03 13:53:22.900,81,VC 17/36
1068,2019-07-03 13:53:43.700,82,VC 17/36
1069,2019-07-03 13:53:46.100,81,VC 17/36
1070,2019-07-03 13:54:56.700,82,VC 17/36
1071,2019-07-03 13:54:58.700,81,VC 17/36
1072,2019-07-03 13:55:18.400,82,VC 17/36
1073,2019-07-03 13:55:22.200,81,VC 17/36
1074,2019-07-03 13:55:24.700,82,VC 17/36
1075,2019-07-03 13:55:35.800,81,VC 17/36
1076,2019-07-03 13:55:42.300,82,VC 17/36
1079,2019-07-03 13:55:45.600,81,VC 17/36
1080,2019-07-03 13:55:49.100,82,VC 17/36
1081,2019-07-03 13:56:07.700,81,VC 17/36
1082,2019-07-03 13:57:28.200,82,VC 17/36
1083,2019-07-03 13:57:31.800,81,VC 17/36
1084,2019-07-03 13:57:42.300,82,VC 17/36
1087,2019-07-03 13:57:45.600,81,VC 17/36
1088,2019-07-03 13:58:26.200,82,VC 17/36
1089,2019-07-03 13:58:28.400,81,VC 17/36
1090,2019-07-03 13:58:28.500,82,VC 17/36
1091,2019-07-03 13:58:28.600,81,VC 17/36
1092,2019-07-03 14:00:23.100,82,VC 17/36
1093,2019-07-03 14:00:24.400,81,VC 17/36
1094,2019-07-03 14:00:24.500,82,VC 17/36
1095,2019-07-03 14:00:24.600,81,VC 17/36
1096,2019-07-03 14:01:36.900,82,VC 17/36
1099,2019-07-03 14:01:38.300,81,VC 17/36
1100,2019-07-03 14:02:19.300,82,VC 17/36
1101,2019-07-03 14:02:21.400,81,VC 17/36
1102,2019-07-03 14:02:22.300,82,VC 17/36
1105,2019-07-03 14:02:24.100,81,VC 17/36
1106,2019-07-03 14:02:37.300,82,VC 17/36
1107,2019-07-03 14:02:39.600,81,VC 17/36
1108,2019-07-03 14:02:41.300,82,VC 17/36
1109,2019-07-03 14:02:44.000,81,VC 17/36
1110,2019-07-03 14:05:32.700,82,VC 17/36
1115,2019-07-03 14:05:41.600,81,VC 17/36
1116,2019-07-03 14:05:41.900,82,VC 17/36
1117,2019-07-03 14:05:42.700,81,VC 17/36
1118,2019-07-03 14:05:43.400,82,VC 17/36
1119,2019-07-03 14:05:44.300,81,VC 17/36
1120,2019-07-03 14:06:56.800,82,VC 17/36
1123,2019-07-03 14:06:59.500,81,VC 17/36
1124,2019-07-03 14:11:37.600,82,VC 17/36
1129,2019-07-03 14:11:44.600,81,VC 17/36
1130,2019-07-03 14:11:45.500,82,VC 17/36
1131,2019-07-03 14:11:45.600,81,VC 17/36
1132,2019-07-03 14:11:52.600,82,VC 17/36
1135,2019-07-03 14:11:54.600,81,VC 17/36
1136,2019-07-03 14:11:57.000,82,VC 17/36
1137,2019-07-03 14:11:58.400,81,VC 17/36
1138,2019-07-03 14:11:58.500,82,VC 17/36
1139,2019-07-03 14:11:58.600,81,VC 17/36
1140,2019-07-03 14:12:02.600,82,VC 17/36
1141,2019-07-03 14:12:04.500,81,VC 17/36
1142,2019-07-03 14:12:32.600,82,VC 17/36
1143,2019-07-03 14:12:35.200,81,VC 17/36
1144,2019-07-03 14:13:23.100,82,VC 17/36
1147,2019-07-03 14:13:32.700,81,VC 17/36
1148,2019-07-03 14:14:08.000,82,VC 17/36
1149,2019-07-03 14:14:10.600,81,VC 17/36
1150,2019-07-03 14:15:34.100,82,VC 17/36
1153,2019-07-03 14:15:37.900,81,VC 17/36
1154,2019-07-03 14:16:37.500,82,VC 17/36
1157,2019-07-03 14:16:40.300,81,VC 17/36
1158,2019-07-03 14:17:42.200,82,VC 17/36
1159,2019-07-03 14:17:46.000,81,VC 17/36
1160,2019-07-03 14:17:55.900,82,VC 17/36
1161,2019-07-03 14:17:58.300,81,VC 17/36
1162,2019-07-03 14:18:00.000,82,VC 17/36
1165,2019-07-03 14:18:01.600,81,VC 17/36
1166,2019-07-03 14:19:11.200,82,VC 17/36
1167,2019-07-03 14:19:13.900,81,VC 17/36
1168,2019-07-03 14:20:02.800,82,VC 17/36
1171,2019-07-03 14:20:04.600,81,VC 17/36
1172,2019-07-03 14:20:06.900,82,VC 17/36
1173,2019-07-03 14:20:08.600,81,VC 17/36
1174,2019-07-03 14:20:37.500,82,VC 17/36
1175,2019-07-03 14:20:46.200,81,VC 17/36
1176,2019-07-03 14:24:09.400,82,VC 17/36
1177,2019-07-03 14:24:11.400,81,VC 17/36
1178,2019-07-03 14:24:18.600,82,VC 17/36
1179,2019-07-03 14:24:20.800,81,VC 17/36
1180,2019-07-03 14:25:49.600,82,VC 17/36
1181,2019-07-03 14:25:59.800,81,VC 17/36
1182,2019-07-03 14:29:00.600,82,VC 17/36
1183,2019-07-03 14:29:04.400,81,VC 17/36
1184,2019-07-03 14:29:04.500,82,VC 17/36
1185,2019-07-03 14:29:04.600,81,VC 17/36
1186,2019-07-03 14:32:24.300,82,VC 17/36
1187,2019-07-03 14:32:26.200,81,VC 17/36
1188,2019-07-03 14:32:33.300,82,VC 17/36
1189,2019-07-03 14:32:35.300,81,VC 17/36
1190,2019-07-03 14:32:50.600,82,VC 17/36
1191,2019-07-03 14:32:53.100,81,VC 17/36
1192,2019-07-03 14:32:59.700,82,VC 17/36
1195,2019-07-03 14:33:02.600,81,VC 17/36
1196,2019-07-03 14:33:03.300,82,VC 17/36
